job_id,job_title,industry_name,salary_min,salary_max,salary_unit,salary_period,experience_required,education_required,status,publish_date,collected_at,company_name,city,job_benefits,job_description,industry_standard,industry_group,job_skills
171068537,HRIS Specialist,汽车,1.3,2.5,万,月,5年及以上,本科,在线,2026-04-15 10:44:57,2026-04-15 19:20:38,德昌电机（深圳）有限公司,深圳·宝安区,,"职位详情：
温馨提醒：该岗位需要在深圳公司和江门工厂工作（往返两个公司，或者常驻江门工厂佳），并提供HRIS服务，需要有二次开发能力。

主要职责 Key Responsibilities
1.系统实施与对接 System Implementation & Integration:
负责或参与新HR系统模块的上线、配置与测试工作。管理与第三方HR系统供应商的对接，确保系统集成顺畅。Lead or participate in the implementation, configuration, and testing of new HR system modules. Manage the integration with third-party HR system vendors to ensure seamless connectivity.

2.系统管理与维护 System Administration & Maintenance:
担任主要HR系统（Workday, 嘉扬，盖雅等）的管理员，负责用户权限、安全配置和系统升级。监控系统性能，排查并解决日常问题，为全球HR用户提供一线技术支持。Act as the primary administrator for core HR systems, managing user access, security settings, and system upgrades. Monitor system performance, troubleshoot and resolve daily issues, and provide ***-line technical support to global HR users.

3.PowerBI数据管理与报告 PowerBI Data Management & Reporting:
使用SQL进行复杂数据查询、数据提取和深入分析，确保HR数据的完整性与准确性。撰写和生成标准及定制化的HR报告，满足内外部合规与业务需求。Utilize SQL for complex data querying, extraction, and in-depth analysis to ensure data integrity and accuracy. Write and generate standard and ad-hoc HR reports to meet internal and external compliance and business needs.

4.自动化工具开发 Automation Tool Development:
设计并开发HR办公自动化流程（如利用Powerautomate，微软Forms等），以优化招聘、入职、考勤等业务流程。设计和开发HR数据报告与仪表盘，为业务决策提供数据支持。Design and develop HR automation workflows using low-code/no-code platforms (e.g., Microsoft Power Platform) or scripting languages to streamline processes like recruitment, onboarding, and attendance. Create and maintain HR data reports and dashboards to support data-driven business decisions.

任职要求 Qualifications
1.本科及以上学历，计算机科学、信息管理相关专业优先。Bachelor's degree or above in Computer Science, Information Management or a related field is preferred.

2.5年以上HRIS、数据分析、业务流程自动化或相关软件开发的工作经验。5+ years of working experience in HRIS, data analysis, business process automation, or related software development.

3.掌握SQL，能够独立编写复杂的查询语句进行数据提取和分析，PowerBI经验者尤佳。Proficient in SQL with the ability to write complex queries for data extraction and analysis independently, preferably PowerBI user.

4.Peoplesoft/Successfactor/Workday 维护和模块修改经验。HRIS system maintenance & modification exp. ie. Peoplesoft/Successfactor/Workday, etc.

5.英语口语流利，能够作为工作语言，与海外同事或供应商进行高效的会议沟通和业务交流。Fluent spoken English, capable of using it as a working language for efficient meetings and business communication with overseas colleagues or vendors.

职能类别：
人力资源信息系统专员",制造业/汽车,机械工程,"hr系统, SQL"
168588101,特渠开发专员,食品/饮料/粮油,8.0,13.0,千,月,2年及以上,大专,在线,2026-04-15 08:36:12,2026-04-15 19:20:53,武汉百事可乐饮料有限公司,武汉·江汉区,"五险一金,绩效奖金,专业培训,年终奖金,定期体检,餐饮补贴,员工旅游,节日福利,带薪年假,通讯补贴,周末双休,高温补贴","职位详情：
【工作内容】
- 负责开拓和维护连锁餐饮，酒店，夜店，及特通大客户渠道，完成公司制定的销售目标与市场拓展任务；
- 深度挖掘客户需求，制定个性化合作方案，提升客户粘性与合作深度；
- 良好的内部协同能力，推动订单执行与售后服务，确保客户满意度；
- 跟踪行业动态与竞品信息，为渠道策略调整提供数据支持与建议。
【任职要求】
- 大专及以上学历，市场营销、工商管理等相关专业优先；
- 具备2年以上连锁餐饮或全国性大客户开发经验，有成功合作案例者优先；
- 熟悉连锁行业运作模式，了解供应链管理流程；
- 具备优秀的沟通能力、谈判技巧与执行力。

职能类别：
市场/营销/拓展专员",消费品/食品饮料,食品与饮料,"连锁餐饮, 酒店, 夜店, 特通大客户渠道, 市场营销, 工商管理, 连锁行业运作模式, 供应链管理流程, 沟通能力, 谈判技巧, 执行力"
171347281,技术研发工程师 / Technical R&D Engineer,机械/设备/重工,1.0,2.0,万,月,2-3年,本科,在线,2026-04-15 15:10:47,2026-04-15 19:21:11,安飞陆自动化焊割设备（无锡）有限公司,无锡·惠山区,"五险一金,专业培训,通讯补贴,补充医疗保险,交通补贴","职位详情：
岗位职责/Position Responsibilities
1. 聚焦市场的先进制造、机器人技术、智能化技术等方向，开展技术调研与趋势分析。
Conduct research on advanced manufacturing, robotics, and intelligent technologies in the market.
2. 跟踪科研机构、行业企业的创新成果，形成洞察报告，为公司技术决策提供依据。
Track innovations from research institutes and industry players; produce technology insight reports to support strategic decisions.
3. 参与技术方案验证，推动从理念到验证的实施过程。
Participate in the validation of technical solutions and support execution from concept to validation.
4. 与全球研发团队保持技术路线和战略方向的一致性。
Ensure alignment with the global R&D strategy and roadmap.
5. 在中国团队与荷兰团队之间搭建技术沟通桥梁，确保技术信息、方法及行业趋势的准确传递。推动双方在工具、流程和技术体系上的双向学习。
Act as a technology liaison between China and the Netherlands teams, ensuring clear and accurate knowledge transfer. Facilitate mutual learning on tools, processes, and technical frameworks.

任职要求/Qualifications
1. 本科及以上学历，硕士优先。
Bachelor's degree or above, Master’s degree is preferred.
2. 有机器人、机械及自动化或智能制造业相关经验背景者优先。
Experience in Robotics, Mechanical and Automation Engineering, or the intelligent manufacturing industry is preferred.
3. 对前沿技术具备高度兴趣和搜集理解能力，能够快速学习行业最新发展。
Strong interest in emerging technologies, with the ability to quickly gather understand and learn the latest industry developments.
4. 良好的沟通能力，能够建立本地技术网络，与内部外部团队高效合作。在中国与荷兰团队之间高效协作，发挥桥梁作用。
Excellent communication skills, capable of building local technical networks and collaborating effectively with internal and external teams. Able to work efficiently between the China and Netherlands teams, serving as a communication bridge.
5. 熟练使用英语进行口头及书面沟通。
Proficient in both spoken and written English.

职能类别：
机械研发工程师",制造业/机械设备,机械工程,"智能化, 技术沟通, 技术调研, 趋势分析, 技术决策, 洞察报告, 技术方案验证"
167388133,销售业务助理,快速消费品(食品、饮料、化妆品),6.0,10.0,千,月,2年及以上,大专,在线,2026-04-15 14:40:18,2026-04-15 19:21:29,广州煜明生物科技有限公司,广州·番禺区,"节日福利,带薪年假,通讯补贴,全勤奖,五险","职位详情：
职位描述：
1、负责协助业务经理进行ODM、OEM业务的市场拓展，开发和维护公司新老客户；
2、负责协助业务经理进行ODM、OEM订单的承接、业务洽谈、生产进度、出货等整个流程的跟进工作；
3、及时准确收集、整理和反馈市场信息，并提供完整的解决方案；
4、 协助业务经理进行制订年度、月度销售目标，并根据市场情况调整销售策略，完成预定销售目标。
5、协助业务经理开发客户资源，完成销售目标；建立、管理广泛的合作伙伴，维护良好的客户关系，促进互动与销售。

任职资格：
1、2年以上化妆品ODM、OEM业务开发、产品开发或者业务助理工作经验，熟悉化妆品生产、企划、销售流程，具有客户资源优先。
2、大专及以上学历，市场营销、化妆品、化工专业，具有优秀的沟通能力及交际技巧，具有亲和力的优秀应届生亦可。
3、有驾驶证，会开车，有产品开发或有业务推广经验者优先考虑。

职能类别：
销售助理",消费品/快消品,材料与轻工,"销售, 市场营销, 解决方案, 出货, 客户关系, 销售策略, 客户资源, 化妆品, 市场拓展"
168001644,机加工艺资深工程师,机械/设备/重工,1.2,1.5,万,月,3-5年,本科,在线,2026-04-15 08:08:16,2026-04-15 19:21:48,南京高速齿轮制造有限公司,南京·江宁区,"定期体检,五险一金,专业培训,高温补贴,年终奖金,医疗保险","职位详情：
岗位职责:
1.制定生产现场的工艺操作规范和标准化作业指导书；
2.设计、引进及改善生产工装、刀具、工具，保证、提高加工质量与效率；
3.参与新产品的试制与验证工作，编制PFEMA，负责新品首件及制造过程首件的认证、新品试验跟踪及总结报告编制；
4.负责不合格品单的处理意见，并制定返修方案，对制造技术分析并改善；
5.负责新工艺、新方法的现场试验和评审。
任职要求:
1、本科及以上学历、机械制造相关专业；
2、掌握机械设计、机械制造工艺、金属切削原理、互换性与测量技术、数控加工技术等相关专业知识；
3、了解常见金属材料成型及热处理相关知识，掌握车削、镗削、铣削等加工，熟练数控刀具选型、切削参数的调整；
4、熟练使用CAD、UG、matlab、vericut等制图软件及office办公软件；
5、具备良好的团队协作精神，善于沟通。

公司优势：行业领先、上市公司、发展前景好、发展通道完善、专业培训、管理规范
福利体系：全额五险一金、公积金12%、补充医疗保险、免费班车、免费工作餐、员工公寓、带薪年假、节日礼金、高温补贴、年终奖金、定期体检、子女福利、社团活动

职能类别：
工艺/制程工程师",制造业/机械设备,机械工程,"cad, 机械设计, ug, 机械制造, matlab, 热处理, 刀具, 制图软件, 机械制造工艺, pfema"
170174362,硬件设计师,电子/半导体/集成电路,2.0,3.0,万,月,6年及以上,大专,在线,2026-04-15 09:26:10,2026-04-15 19:22:02,上海燃宝控制器有限公司,上海·嘉定区,"五险一金,年终奖金,定期体检,专业培训,员工旅游,带薪年假,交通补贴,周末双休,五险,免费工作餐","职位详情：
岗位职责：
1、6年以上(嵌入式）硬件设计的经验，精通开关电源与控制电路板（PCBA）硬件设计及评估测试，具备自有产品开发经验；
2、精通电子元器件、二维 CAD 的操作；
3、有高新技术企业任职经历 ，具备面向高新技术企业申报及资质获取相关工作实绩，拥有专利申请经验；
4、具备新产品开发项目管理能力，能立足岗位为公司发展贡献力量。

任职要求：
1、年龄30-40男女不限；
2、理工科本科或大专相关专业；
3、上海本地人或持有上海居住证；
4、具备日语、英语日常会话能力；
5、有团队合作意识

年龄要求：
28-35岁

职能类别：
硬件工程师",制造业/电子半导体,电子信息,"电子元器件, 理工科, 评估测试, 二维cad, 专利申请, 日语, PCBA, 嵌入式, 开关设计"
171230193,报关专员,交通/运输/物流,5.0,8.0,千,月,1年,大专,在线,2026-04-15 10:04:54,2026-04-15 19:22:11,昆山新宁物流有限公司,昆山,"五险一金,节日福利,高温补贴,通讯补贴,带薪年假,周末双休,绩效奖金,专业培训,免费工作餐","职位详情：
1. 全程负责中欧班列货物报关现场相关事务，熟练操作中欧班列报关全流程（含单证准备、系统申报、海关预审、税费计算、放行跟踪），确保货物高效通关。
2. 精准处理跨境贸易中的特殊要求（如HS编码归类、原产地证、许可证核验等），符合中国海关及欧盟海关（如EU Customs）规则。
3. 现场操作执行： 熟练掌握海关现场关键操作，包括：
3.1. 绑卡：在卡口系统中完成车辆/集装箱IC卡绑定、身份验证及数据同步；
3.2. 查验：配合海关完成货物开箱查验、货证核对及异常情况应急处理；
3.3. 递单：高效完成报关单、装箱单、发票等单证的现场递交与系统录入。
4. 跨部门协作：
与物流团队、货代、船公司紧密联动，优化货物集拼、装箱及运输节点，减少通关延误；及时反馈海关政策变化，提出流程优化建议。
5. 合规与风控：
确保报关数据准确合规，规避滞港、罚款等风险；完成海关稽查配合及档案管理。
6. 任职要求
6.1. 硬性条件：
大专及以上学历，国际贸易、物流管理、报关或相关专业；
有报关实操经验者优先，必须熟悉中欧班列报关全流程（需在简历中注明具体线路经验，如经由阿拉山口、霍尔果斯、二连浩特等口岸）；
6.2. 精通海关现场操作：
熟悉“单一窗口”系统、海关H2018系统及中欧班列专属报关平台；
能独立完成绑卡、查验、递单等现场操作（需提供实操案例或证书证明）。
6.3. 优先条件：
持有《报关水平测试证书》或《报关员资格证》；
有中欧班列（如“中欧班列”“中亚班列”）合作方（如铁路局、海关）工作经验；
熟悉欧盟EORI编码、CE认证等跨境合规要求。
6.4. 能力素质：
细致严谨，能承受高强度通关节奏（如旺季集中报关）；
优秀沟通能力，能与海关、客户高效对接；
熟练使用Excel、Word等办公软件。

职能类别：
报关与报检",物流运输/交通运输,交通与物流,"报关, 国际贸易, 风控, 系统录入, 装箱单, 报关单, 海关, 查验, 海关政策, 跨境贸易"
146654125,Senior Project Engineer - Toy Plush 高级项目工程师,贸易/进出口,1.2,1.8,万,月,5-7年,本科,在线,2026-04-15 16:19:42,2026-04-15 19:22:36,斯平玛斯特（东莞）玩具有限公司,东莞,"五险一金,专业培训,弹性工作,定期体检","职位详情：
General:
- Plan and carry out all engineering activities with vendors on the product development and debug to meet the product specifications and quality requirements from concept stage to production stage to meet the cost, product, and quality requirements & finally, deliver product in time per demand.

Specific Responsibilities:
- Work with internal stake holders as well as external suppliers on the product development activities.
- Carry out project management and monitor progress with regular status update. Take necessary actions to ensure project is always on schedule.
- Review overall product design and provide cost saving ideas as required to ensure project meets cost target.
- Initiate design changes and modifications as required to ensure product meets Design and Quality specifications.
- Provide on-site technical & manufacturing support including product debug, root cause analysis, problem troubleshooting and corrective actions.
- Provide support to the internal stakeholders on any production output or capacity related issues and material authorization review.
- Assist sourcing, MOQ and cost negotiation of new and/or consigned materials when required.
- Perform ad hoc assignments as requested.

Required Skill Set:
- Keen eyes on design and aesthetics, able to work from concept drawing through development until production, as well as provide engineering inputs to improve product design and/or mitigate potential Quality issues.
- Good understanding of tooling construction, injection molding parameters, decoration methods, and assembly & packing processes. Has knowledge of plastic & packaging materials in terms of characteristics and types.
- Strong project management skills and able to conduct and lead project independently.
- Strong problem-solving skills, familiar with using basic root cause analysis techniques to work out corrective action plan in a demanding and fast-paced working environment.
- Good communications skills in both English and Mandarin by writing and speaking.

Required Qualifications & Experience:
- Diploma in Engineering or related discipline; bachelor’s degree is preferred.
- 5+ years’ working experience preferably in toy industry; knowledge in the toys industry standards for different countries is preferred.
- Familiar in toys development process, mold making / debug and different production processes using in toys manufacturing.
- Hand on experience in handling fashion dolls / licensed products and understand the licensor’s approval processes.
- Able to make frequent trips to suppliers as required.

职能类别：
生产项目经理",贸易/进出口贸易,商业与贸易,项目经理
171596154,业务经理,新能源,5.0,7.0,千,月,2-3年,大专,在线,2026-04-15 04:07:23,2026-04-15 19:22:50,合肥今越数字科技有限公司,合肥,"五险,双休","职位详情：
职业描述：
1、负责企业端综合能源业务，新能源业务的市场开发，如储能，绿电，电池销售，园区绿色低碳项目等；
2、负责开发项目的进度推进，合同签署，项目回款等工作，完成公司下达的各项市场开发和销售指标；
3、根据市场环境的变化，收集反馈市场信息，提出合理有效的解决方案，探索销售业务模式；
4、负责市场资源方拓展，维护各级合作关系；
5、完成领导交办的其他工作任务。

任职要求：
1、有2-3年及以上电池销售，节能改造，储能，绿电，园区低碳，电力运维等项目开发工作经验优先；
2、熟悉安徽及周边省份能源市场情况者优先考虑，拥有一定生态资源者优先考虑，有区域能源开发经验的优先考虑，有政府或相关事业单位项目，企业园区项目开发经验优先考虑；
3、有较强的销售能力和市场开拓能力，思维灵活，善于沟通，抗压能力强；
4、对新能源行业，电力市场熟悉，对电池有一定的了解，对行业政策和地方政府政策，开发推广比较了解，有成熟市场资源和销售渠道者优先；
5、有车且具有C2及以上驾照。

薪资详情
薪资：5000(底薪)+提成
工作时间
8:30-17:30

职能类别：
综合业务经理/主管",制造业/新能源,能源与动力,"储能, 电池销售"
171601980,网络安全工程师,网络/信息安全,1.0,1.3,万,月,1年及以上,本科,在线,2026-04-15 06:21:04,2026-04-15 19:23:05,苏州蓝鲸网络技术有限公司,南昌·青云谱区,"带薪年假,员工旅游,年终奖金,绩效奖金,专业培训,定期体检,出差补贴,有餐补","职位详情：
【工作内容】
- 负责企业网络架构的安全防护体系设计与实施，包括防火墙策略配置、入侵检测系统部署及漏洞修复；
- 对现有信息系统进行渗透测试与风险评估，定期出具安全加固方案并推动落地；
- 监控分析网络流量日志，识别异常行为并响应APT攻击等高级威胁事件；
- 参与制定数据加密传输规范及终端设备安全管控策略，确保业务连续性；
- 协同开发团队完成应用层安全编码审计，并建立代码扫描自动化流程；
- 编写技术文档及应急响应预案，参与行业安全标准合规性审查。
【任职要求】
- 计算机科学、信息安全或相关专业本科及以上学历，1年以上网络安全实战经验；
- 熟练掌握TCP/IP协议栈原理，具备独立搭建IDS/IPS系统能力者优先；
- 持有CISSP/CISP/PMP等认证证书，熟悉ISO27001/GB/T22080管理体系者加分；
- 掌握Python/Shell脚本编写技能，能通过自动化工具提升运维效率；
- 具备良好的逻辑思维与抗压能力，能在高强度压力下快速定位并解决复杂问题；
- 需适应阶段性加班及突发安全事件响应机制，持有CISP-PTEA认证者优先录用。

职能类别：
网络安全工程师",信息技术/科技研发,计算机技术,"tcp, 交换机, 网络设备, 计算机科学, 渗透测试, 网络系统, 技术规范, cissp, ccna, 代码审计"
171601182,小象超市员工,批发/零售,5.5,8.0,千,月,无需经验,,在线,2026-04-15 01:07:24,2026-04-15 19:23:17,上海同达优选物流配送有限公司,南京,绩效奖金,"职位详情：
自营零售业务，为社区居民提供便利。目前已在北京、上海、深圳、广州、武汉、西安 南京 绍兴、嘉兴上线，基本覆盖各城市，就近安排

店员and水产


店员打包，优先店员，急招，有人教（不会接触宰杀）


水产员，处理海鲜，水产动物养殖环境与库存、效期管理

任职要求
1，18到35周岁（优秀者可放宽要求）
2、学历不限


上班时间的话 是 早7晚7.早9晚9大概这个时间段，具体以站点排班为准，中间休息1.5小时


福利待遇
1、薪资结构：底薪+职级薪资+绩效奖金+生活补贴，综合薪6500到8500，
2、其他补贴：工龄津贴、免费工服等
3、节假日加班依法享受法定加班工资；
4、薪资每月15号按时发放

年龄要求：
18-35岁

职能类别：
饲养员",贸易/批发零售,商业与贸易,"水产动物养殖环境管理, 库存管理, 效期管理, 海鲜处理"
171611902,渠道总监/经理,电子商务,1.7,3.0,万,月,1年及以上,,在线,2026-04-15 12:33:27,2026-04-15 19:23:29,上海统才企业管理咨询服务有限公司,福州·台江区,"五险一金,绩效奖金,年终奖金,员工旅游,带薪年假,节日福利,团建活动,更多奖金","职位详情：
岗位职责：
1、依据公司整体业务目标和市场发展趋势，制定本区域的渠道招商计划与策略。
2、渠道商开拓与招募：通过多种渠道方式开拓收集潜在渠道商信息，对潜在渠道商进行深入的调研和评估，完成本区域的招商目标。
3.渠道商关系维护与管理：负责本区域渠道商的日常管理与协调工作，确保渠道商能够顺利的进行履约，并实现公司业绩目标达成。
4.销售业绩达成：承担所区域的业绩目标达成责任。

任职要求
1. 具有1年以上渠道招商、渠道管理相关工作经验，熟悉渠道运作模式和招商流程。
2. 商务谈判能力和沟通协调能力。
3. 强烈的责任心、较强的抗压能力和执行力。具有良好的职业操守，诚实守信、保守公司商业机密，维护公司利益和形象。

加入“高手脉”的八大理由:
1、更多奖金，更好工资福利，更多绩效奖金。
2、领导好、大牛带队，
3、高手脉的国际知名度很高。。
4、帮助低息银行贷款。
5、多次晋升机会，更好职业发展。
6、节日福利、五险一金、带薪年假。
7、员工旅游、团建活动。
8、邀请我们的优秀员工免费参加我们的“高手脉万家讲坛”，共享行业龙头企业的高管、大咖和名校名师。）

公司简介
上海“高手脉AU”是全球领先的高科技互联网平台公司，在全球高达十亿级的关注。打开高手脉，瓜分百亿。“高手脉”互联网平台的英文名“Ace Unified”，英文简称“AU”。高手脉AU秉承“统一天下高手人脉，让高手指点迷津，让天下人没有解决不了的问题”的使命，惠及全民。在世界各地，我们与各行各业的杰出人士、各领域的职业高手、技术专家和管理专家、最前沿的伟大技术（如AI人工智能等高科技）、领先企业共同合作，为客户、用户和员工创造价值。超级品牌“高手脉AU”互联网平台，相继被国内外大佬和企业家评为有望成为第三生态。风口在高手脉。

上“高手脉”，轻轻松松买更好更便宜好物，上海购物商城数一数二，全球品质生活的一站式整体解决方案的引领者与生活方式平台。
海量品牌与商家已合作，覆盖全部品类，不仅有其他电商平台有的，而且有海量的其他电商平台没有的好物。
正品行货保证，权威国家队专业质检机构查验。
商家可以通过“高手脉商家”APP上架商品。
高手脉购物商城AU的商品比“京东淘宝”的性价比和标准高很多，好 省 物超所值。

上万能的“高手脉”，培训学习领先品牌，生活社区领先品牌，购物高手选购心动好物的品质生活指南。
“高手脉”通过文章、培训课视频、各类音频、视频等分享的知识比其他知识学习平台更好更专业水平更高。
用户可以通过关注专家、大咖等，享有免费文章和培训课、参与各类活动、增加人脉等好处。
高手脉创作者可以通过高手脉APP“+”上传并卖自己定价的培训课等视频、音频和文章（也可转载）；也可像其他内容平台商品橱窗一样销售书籍、商品等好物，视频带货，图文带货，直播带货；也可以在学习橱窗销售其他高手用户的视频、音频和文章。
上万能的“高手脉”，解决问题领先品牌，拓展人脉领先品牌，拓展人脉网络的职场内容社区与黄埔军校，找老乡 找同事 找同学 找同行，找朋友 谈生意 找老板，好 快 多 省。

高手脉APP和微信小程序（电商平台）可以免费注册使用。
一个人如果在生活上、网购优质便宜好物、职业培训与知识学习、职场上（升职加薪等内容讨论）、生意上与做企业、教育与学习（包括各类学生）、买房和租房、健康、金融上等重要方面遇到问题或困难，使用“高手脉AU”互联网平台，各行各业的“高手”英雄好汉都可以帮助指点迷津、解决问题、实现梦想。

公司团队成员来自阿里巴巴、百度、腾讯、京东、抖音、麦肯锡、小红书、贝壳网（链家）、华为、淘宝、埃森哲、WPP奥美、海尔、万达集团、IBM、中国智库、中国建设银行、花旗集团、青岛啤酒、立白、北大、清华、上海交大等世界五百强、中国五百强企业和相关行业龙头企业。

作为上海山东商会副会长单位、山东国资委合作单位，“高手脉AU”互联网平台和“统策咨询”，秉承公司创始人的“红色传人”优秀传统，与多个国内外著名高校、经济开发区合作，拥有庞大精准的大数据服务，探索前沿科技，竭诚服务，打造百年品牌。我们已为世界五百强、中国五百强、央企、国企、上市公司及中小企业等提供营销咨询等多个领域的服务。

职能类别：
市场/营销/拓展总监",互联网/电子商务,计算机技术,"电商渠道, 电商平台"
171602055,ui交互设计师,网络/信息安全,1.0,1.2,万,月,无需经验,大专,在线,2026-04-15 06:49:41,2026-04-15 19:23:43,苏州蓝鲸网络技术有限公司,南昌·青云谱区,"带薪年假,员工旅游,年终奖金,绩效奖金,专业培训,定期体检,出差补贴,有餐补","职位详情：
【工作内容】
- 负责产品用户界面及交互流程的设计与实现，完成从概念到落地的全流程设计；
- 结合业务目标进行用户体验研究，通过用户调研、可用性测试等方式持续优化产品体验；
- 配合产品经理、前端开发团队高效推进设计方案，确保视觉与功能的高度协同；
- 参与竞品分析及行业趋势研究，定期输出创新性的交互解决方案；
- 制作高保真原型图、线框图等交付物，并推动跨部门协作解决技术可行性问题。
【任职要求】
- 熟练掌握Figma/Sketch/Axure等主流设计工具，具备独立完成复杂项目的能力；
- 深入理解人机交互原理，熟悉Material Design/Lottie动画等前沿设计理念；
- 具备优秀的审美能力与逻辑思维，能精准把握用户需求并转化为可视化方案；
- 有扎实的产品意识，对细节敏感且善于用数据驱动决策（如A/B测试结果）；
- 英语读写流利者优先，需适应快速迭代的工作节奏并保持沟通效率；
- 不限工作经验，但需展示过完整项目的成果案例（作品集需体现交互设计深度）。

职能类别：
UI设计师",信息技术/科技研发,计算机技术,"Figma, Sketch, Axure等主流设计工具, 人机交互原理, Material Design, Lottie动画等前沿设计理念, A, B测试, 英语读写流利, 交互设计"
171613774,内仓分拣理货水产,批发/零售,6.0,8.0,千,月,无需经验,,在线,2026-04-15 13:59:35,2026-04-15 19:23:54,上海同达优选物流配送有限公司,杭州,绩效奖金,"职位详情：
""岗位职责:
1、鱼、海鲜、牛蛙等宰杀、基围虾、贝类等捕捞订单备餐出库；
2、水产动物养殖环境与库存、效期管理；
3、水产设备维护和清洗；
任职要求
1、18到42周岁（优秀者可放宽要求）
2、学历不限，对服务行业充满热情；
3、具备良好的观察力和细心，能够及时发现并处理水产生长中的问题
4、具有团队合作精神，能够与同事协作完成工作任务
5、对水产养殖有一定的了解和兴趣，愿意学习相关知识以提高工作效率
福利待遇
1、薪资结构：底薪+职级薪资+绩效奖金+生活补贴，综合薪6500到8500，
2、其他补贴：工龄津贴、免费工服等
3、节假日加班依法享受法定加班工资；
4、薪资每月15号按时发放""

年龄要求：
18-42岁

职能类别：
饲养员",贸易/批发零售,商业与贸易,"库存, 水产养殖, 宰杀, 效期管理"
171564827,业务经理,电子商务,8.0,16.0,千,月,3年及以上,本科,在线,2026-04-15 04:13:00,2026-04-15 19:24:11,昆山市序成宇科技有限公司,昆山,,"职位详情：
【工作内容】
- 负责公司整体业务的规划与执行，推动业务目标的达成；
- 协调内外部资源，优化业务流程，提升运营效率；
- 拓展并维护客户关系，挖掘潜在市场机会；
- 制定并实施业务策略，定期分析业务数据，提供决策支持。
【任职要求】
- 本科及以上学历，市场营销、管理类相关专业优先；
- 具备3年以上综合业务管理或相关岗位经验，有成功项目管理经验者优先；
- 具备良好的沟通协调能力、团队管理能力和数据分析能力；
- 工作积极主动，责任心强，能承受一定工作压力。

职能类别：
综合业务经理/主管",互联网/电子商务,计算机技术,"市场营销, 管理类相关专业, 综合业务管理, 项目管理, 沟通协调能力, 团队管理能力, 数据分析能力"
171614138,内仓分拣理货水产,批发/零售,6.0,8.0,千,月,无需经验,,在线,2026-04-15 14:05:56,2026-04-15 19:24:20,上海同达优选物流配送有限公司,杭州,绩效奖金,"职位详情：
""岗位职责:各个区域各个岗位都可以安排 报位置就可
1、鱼、海鲜、牛蛙等宰杀、基围虾、贝类等捕捞订单备餐出库；
2、水产动物养殖环境与库存、效期管理；
3、水产设备维护和清洗；
任职要求
1、18到42周岁（优秀者可放宽要求）
2、学历不限，对服务行业充满热情；
3、具备良好的观察力和细心，能够及时发现并处理水产生长中的问题
4、具有团队合作精神，能够与同事协作完成工作任务
5、对水产养殖有一定的了解和兴趣，愿意学习相关知识以提高工作效率
福利待遇
1、薪资结构：底薪+职级薪资+绩效奖金+生活补贴，综合薪6500到8500，
2、其他补贴：工龄津贴、免费工服等
3、节假日加班依法享受法定加班工资；
4、薪资每月15号按时发放""

年龄要求：
18-42岁

职能类别：
饲养员",贸易/批发零售,商业与贸易,"出库, 水产养殖, 宰杀, 效期管理"
169774380,注塑技术员,机械/设备/重工,8.0,12.0,千,月,4年及以上,中技/中专,在线,2026-04-15 08:42:32,2026-04-15 19:24:32,南京吉得力科技有限公司,南京·溧水区,"五险,带薪病假,年终奖金,项目奖金,租房补贴,通讯补贴,交通补贴,出差补贴","职位详情：
岗位职责：
1.负责自己区域机器架模开机异常处理效率；
2.负责自己区域产品品质异常处理；
3.负责自己区域5S及表单点检记录；
4.杜绝自己区域安全隐患工作；

任职要求：
1.高中或中专以上学历；
2.四年以上的注塑技术员经验；
3.能够独立操作机器开机及处理异常部分；
4.对机器，原材料，模具有一定的认识；

年龄要求：
23-40岁

职能类别：
注塑工程师",制造业/机械设备,机械工程,"5s, 品质异常处理, 原材料, 机器, 表单点检, 注塑技术员, 处理异常"
170766573,建材店销售、营业员,建筑/建材/工程,6.0,8.0,千,月,无需经验,,在线,2026-04-15 09:31:10,2026-04-15 19:24:50,浙江悟一智能科技有限公司,杭州·余杭区,"五险,提成","职位详情：
岗位职责及要求：
1、负责卫浴店销售、跟单、
2、月休2天，冬季上班时间：8:00-17：00，夏季上班时间：7:30-17：30；
3、薪资结构：底薪+提成。包午餐，具体薪资待遇面议。
杭州柏栎科技有限公司（主要经营水电管线、卫浴等建材）
工作地址：余杭街道西城时代家园商铺鸿雁智能家居（3幢3-3）

职能类别：
门店销售",建筑业/建筑工程,建筑与工程,"销售, 跟单"
